Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), F_{Drag} (lbs), F_{Side} (lbs), F_{Lift} (lbs), L/D, F_{Aero x} (lbs), F_{Aero y} (lbs), F_{Aero z} (lbs), F_{Prop x} (lbs), F_{Prop y} (lbs), F_{Prop z} (lbs), F_{Gear x} (lbs), F_{Gear y} (lbs), F_{Gear z} (lbs), F_{Ext x} (lbs), F_{Ext y} (lbs), F_{Ext z} (lbs), F_{Buoyant x} (lbs), F_{Buoyant y} (lbs), F_{Buoyant z} (lbs), F_{Total x} (lbs), F_{Total y} (lbs), F_{Total z} (lbs), L_{Aero} (ft-lbs), M_{Aero} ( ft-lbs), N_{Aero} (ft-lbs), L_{Prop} (ft-lbs), M_{Prop} (ft-lbs), N_{Prop} (ft-lbs), L_{Gear} (ft-lbs), M_{Gear} (ft-lbs), N_{Gear} (ft-lbs), L_{ext} (ft-lbs), M_{ext} (ft-lbs), N_{ext} (ft-lbs), L_{Buoyant} (ft-lbs), M_{Buoyant} (ft-lbs), N_{Buoyant} (ft-lbs), L_{Total} (ft-lbs), M_{Total} (ft-lbs), N_{Total} (ft-lbs), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), ECEF X (ft), ECEF Y (ft), ECEF Z (ft), EPA (deg), Distance AGL (ft), Terrain Radius (ft), aero/function/kCLge, aero/coefficient/CDDh, aero/coefficient/CDmach, aero/coefficient/CDDlef, aero/coefficient/CDDflaps, aero/coefficient/CDgear, aero/coefficient/CDDsb, aero/coefficient/CDq, aero/coefficient/CDq_Dlef, aero/coefficient/CYb, aero/coefficient/CYb_M, aero/coefficient/CYDa, aero/coefficient/CYdr, aero/coefficient/CYp, aero/coefficient/CYr, aero/coefficient/CLDh, aero/coefficient/CLDlef, aero/coefficient/CLDflaps, aero/coefficient/CLDsb, aero/coefficient/CLq, aero/coefficient/CLq_Dsb, aero/coefficient/Clb, aero/coefficient/Clb_M, aero/coefficient/Clp, aero/coefficient/Clr, aero/coefficient/Clda, aero/coefficient/Clda_M, aero/coefficient/Cldr_M, aero/coefficient/Cldr, aero/coefficient/CmDh, aero/coefficient/Cma_M, aero/coefficient/CmDsb, aero/coefficient/Cmq, aero/coefficient/Cnb, aero/coefficient/Cnb_M, aero/coefficient/Cnp, aero/coefficient/Cnr, aero/coefficient/Cnda_M, aero/coefficient/Cnda, aero/coefficient/Cndr, aero/coefficient/Cndr_M, NOSE_LG WOW, NOSE_LG stroke (ft), NOSE_LG stroke velocity (ft/sec), NOSE_LG compress force (lbs), NOSE_LG wheel side force (lbs), NOSE_LG wheel roll force (lbs), NOSE_LG body X force (lbs), NOSE_LG body Y force (lbs), NOSE_LG wheel velocity vec X (ft/sec), NOSE_LG wheel velocity vec Y (ft/sec), NOSE_LG wheel rolling velocity (ft/sec), NOSE_LG wheel side velocity (ft/sec), NOSE_LG wheel slip (deg), LEFT_MLG WOW, LEFT_MLG stroke (ft), LEFT_MLG stroke velocity (ft/sec), LEFT_MLG compress force (lbs), LEFT_MLG wheel side force (lbs), LEFT_MLG wheel roll force (lbs), LEFT_MLG body X force (lbs), LEFT_MLG body Y force (lbs), LEFT_MLG wheel velocity vec X (ft/sec), LEFT_MLG wheel velocity vec Y (ft/sec), LEFT_MLG wheel rolling velocity (ft/sec), LEFT_MLG wheel side velocity (ft/sec), LEFT_MLG wheel slip (deg), RIGHT_MLG WOW, RIGHT_MLG stroke (ft), RIGHT_MLG stroke velocity (ft/sec), RIGHT_MLG compress force (lbs), RIGHT_MLG wheel side force (lbs), RIGHT_MLG wheel roll force (lbs), RIGHT_MLG body X force (lbs), RIGHT_MLG body Y force (lbs), RIGHT_MLG wheel velocity vec X (ft/sec), RIGHT_MLG wheel velocity vec Y (ft/sec), RIGHT_MLG wheel rolling velocity (ft/sec), RIGHT_MLG wheel side velocity (ft/sec), RIGHT_MLG wheel slip (deg),  Total Gear Force_X (lbs),  Total Gear Force_Y (lbs),  Total Gear Force_Z (lbs),  Total Gear Moment_L (ft-lbs),  Total Gear Moment_M (ft-lbs),  Total Gear Moment_N (ft-lbs)
0.18326, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0004078378380866, 0.0309090459376303, 0.0002529567836550, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465226680391900, -3.1461444732688539, 0.0093479171001150, -3149.79136 , -0.02837313734 , -20427.70398, 6.485414951, -2934.538193 , -0.02880553869 , -20459.73511, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.7446963005677400, -0.0288055386893971, -20459.7351135422430000, 0.08279322183 , 968.2844203 , 0.2885759083, 0 , -937.4769427 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0827932218311821, 30.8074775271908270, 0.2885759083483414, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6026861832519032, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.00080047722979865, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788,  0.000228, -0.048622, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.19159, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0004078378951282, 0.0309058462368642, 0.0002529567980850, 380.8527987, 30010365.54, 925.051872823, 1782.70751184, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465542371030100, -3.1368625605783205, -0.0000000000015650, -3149.79136 , -0.02837313734 , -20427.70398, 6.485414951, -2934.538193 , -0.02880553869 , -20459.73511, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.7446963005677400, -0.0288055386893971, -20459.7351135422430000, 0.08279321964 , 968.2814683 , 0.2885759128, 0 , -937.4771801 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0827932196397936, 30.8042882399370230, 0.2885759128187538, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8057978070778500, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.00083528058761598, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788,  0.000228, -0.048622, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.19992, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0004078379525860, 0.0309026184350342, 0.0002529568064986, 380.8527987, 30010365.54, 925.051872823, 1782.69161009, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0464911003038000, -3.1554263859637648, -0.0000000000015632, -3149.79136 , -0.02837313734 , -20427.70398, 6.485414951, -2934.538193 , -0.02880553869 , -20459.73511, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.7446963005677400, -0.0288055386893971, -20459.7351135422430000, 0.08279321743 , 968.2784904 , 0.2885759173, 0 , -937.4774195 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0827932174291743, 30.8010709460650110, 0.2885759173283973, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036404, 359.8046479958746900, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.00087008394543331, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788,  0.000228, -0.048622, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.20825, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0004078380106368, 0.0308535437316460, 0.0002529568211464, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465227152709500, -3.1461444734294219, -0.0000000000015632, -3149.79136 , -0.02837313734 , -20427.70398, 6.485414951, -2934.538193 , -0.02880553869 , -20459.73511, 3147.436206 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.8980129247993300, -0.0288055386893971, -20459.7351135422430000, 0.0827932152 , 968.2754867 , 0.2885759219, 0 , -937.5233293 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0827932151993240, 30.7521573928337380, 0.2885759218772718, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.00090488730325065, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788,  0.000228, -0.048622, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.21658, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0004078380691572, 0.0309418961213168, 0.0002529568338610, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465227152709500, -3.1461444734294219, -0.0000000000015650, -3149.79136 , -0.02837313734 , -20427.70398, 6.485414951, -2934.538193 , -0.02880553869 , -20459.73511, 3147.129577 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.5913837962057200, -0.0288055386893971, -20459.7351135422430000, 0.08279321295 , 968.272457 , 0.2885759265, 0 , -937.4322376 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0827932129502429, 30.8402193758915930, 0.2885759264653769, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.00093969066106798, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788,  0.000228, -0.048622, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.22491, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0034394312743609, 0.0308927664401440, 0.0004602479427421, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465227152709500, -3.1461444734294219, -0.0000000000015650, -3149.79136 , -0.03805633601 , -20427.70398, 6.485414951, -2934.538193 , -0.03848873736 , -20459.73511, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.7446963018969700, -0.0384887373578647, -20459.7351135422290000, 0.7291695918 , 968.2694014 , 0.4751590665, 0 , -937.4781504 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.7291695918467778, 30.7912510240088300, 0.4751590664986148, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.00097449401888531, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.011309, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.767444, -0.005480,  0.000228, -0.048622, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.067355,  0.148306,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.23324, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, -0.0026237554795677, 0.0308894262474692, 0.0000456657504097, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465227152709500, -3.1461444734294219, -0.0000000000015650, -3149.79136 , -0.01868993867 , -20427.70398, 6.485414951, -2934.538193 , -0.01912234002 , -20459.73511, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.7446962992385100, -0.0191223400209296, -20459.7351135422580000, -0.563583172 , 968.2663199 , 0.1019927988, 0 , -937.4783982 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -0.5635831720014848, 30.7879217052620790, 0.1019927987846770, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.0010092973767026, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596,  0.008057, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000, -0.546755,  0.003904,  0.000228, -0.048622, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000, -0.047986, -0.105659,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.24157, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0004078382664294, 0.0276351648282266, 0.0002529568718520, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465227152709500, -3.1461444734294219, -0.0000000000015650, -3149.744258 , -0.02837313734 , -20427.70398, 6.485511934, -2934.491094 , -0.02880553222 , -20459.73462, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.7917954223858000, -0.0288055322233013, -20459.7346176189790000, 0.08279321012 , 965.0230012 , 0.2885759392, 0 , -937.4786482 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0827932101151460, 27.5443530276676260, 0.2885759391762980, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.00104410073452, 29999.999798104, 20925650,  1.000000, 2975.189916, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788,  0.000228, -0.048622, 10329.673872, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2499, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0004078382895337, 0.0341335547041479, 0.0002529568866122, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465227152709500, -3.1461444734294219, -0.0000000000015650, -3149.838461 , -0.02837313734 , -20427.70398, 6.48531797, -2934.585292 , -0.02880554516 , -20459.73561, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.6975971787501300, -0.0288055451554930, -20459.7356094655080000, 0.08279319973 , 971.5002906 , 0.2885759465, 0 , -937.4789002 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0827931997340756, 34.0213903971988430, 0.2885759464988894, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.0010789040923373, 29999.999798104, 20925650,  1.000000, 2975.284120, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788,  0.000228, -0.048622, 10336.095820, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.25823, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0017393440339754, 0.0308792370791241, -0.0004216417194273, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465227152709500, -3.1461444734294219, -0.0000000000015650, -3149.79136 , 0.0231152079 , -20427.70398, 6.485414951, -2934.538193 , 0.02268280655 , -20459.73511, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.7446962934996000, 0.0226828065539611, -20459.7351135423160000, 0.3808507502 , 968.25692 , -0.5257606602, 0 , -937.4791543 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.3808507501847274, 30.7777657076819650, -0.5257606601903688, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.0011137074501546, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626,  0.042121, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788, -0.001027,  0.218620, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324, -0.661196,  0.003414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.26656, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, -0.0009236674936594, 0.0308757844832857, 0.0009275555590190, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465227152709500, -3.1461444734294219, -0.0000000000015650, -3149.79136 , -0.07986148258 , -20427.70398, 6.485414951, -2934.538193 , -0.08029388393 , -20459.73511, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.7446963076354200, -0.0802938839327554, -20459.7351135421670000, -0.2152643539 , 968.2537349 , 1.102912574, 0 , -937.4794106 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -0.2152643539428065, 30.7743243517923020, 1.1029125736243266, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.001148510807972, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626, -0.060856, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788,  0.001483, -0.315864, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324,  0.955298, -0.004932, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.27489, 0.0000000000000000, 0.0000000000000001, -0.0000000000000000, 0.0004078384928106, 0.0308723038023905, 0.0002529569259078, 380.8527987, 30010365.54, 925.051872823, 1782.69956098, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0005980994682200, 0.0001269905316796, 9.7396575027712604, 925.0465227152709500, -3.1461444734294219, -0.0000000000015650, -3149.79136 , -0.02837313734 , -20427.70398, 6.485414951, -2934.538193 , -0.02880553869 , -20459.73511, 3147.282889 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 212.7446963005677400, -0.0288055386893971, -20459.7351135422430000, 0.08279319667 , 968.2505239 , 0.2885759597, 0 , -937.4796689 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0.0827931966682074, 30.7708550023007770, 0.2885759596805819, 29999.999798104, 29999.999798104, 0.0088992110125954, 0.6032651737036405, 359.8052229014763300, 0.60326517975812, 7.8655281708623e-006, -2.1264721644404, 0.78392301962142, 20939258.9850217920000000, 286509.6082162906000000, -777568.2070546461000000, 0.0011833141657893, 29999.999798104, 20925650,  1.000000, 2975.237018, 1088.911215, -0.482581, -913.874292,  0.000000,  0.000000, -0.000000, -0.000000, -0.017975,  0.000596, -0.001626, -0.009368, -0.000000, -0.000000, 20438.091938, -10.387963,  0.000000,  0.000000,  0.000000, -0.000000, -0.045887,  0.085459, -0.000000, -0.000000,  0.110345, -0.000788,  0.000228, -0.048622, 10332.884846, -7114.552679,  0.000000, -0.000000,  0.098010,  0.007525, -0.000000,  0.000000,  0.009684,  0.021324,  0.147051, -0.000759, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
